Timestamp;G√©ner;Nivel m√°ximo de estudio;Alcald√≠;Edad;øHas escuchado alguna vez sobre la existencia de la violencia de gÈnero?;øConsideras un problema la violencia de gÈnero?;øAlguna ves has presenciado violencia de gÈnero?;øDonde has presenciado violencia de gÈnero?;øCu·les crees que podrÌan ser formas de Violencia de gÈnero?;øPor quÈ motivo crees que se dÈ la violencia de gÈnero?;øDentro de tu n˙cleo familiar has visto alguna vez violencia de gÈnero?;øQuÈ te provoca esta encuesta?;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:47:44;Mujer;Maestr√≠;Iztacalco;34;S√;S√;Tal vez;En la familia;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:48:35;Mujer;Universidad;Gustavo A. Madero;22;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.), En la call;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Todas las anteriores;S√;Me preocupa y me importa ;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:53:31;Mujer;Maestr√≠;Otro;39;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Costumbre familiar;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:53:46;Mujer;Universidad;Miguel Hidalgo;40;S√;S√;S√;En la familia, En el trabajo;Todas las anteriores;Falta de educacion;No;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:56:04;Mujer;Universidad;Iztapalapa;27;S√;S√;S√;En la familia;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:57:23;Mujer;Maestr√≠;La Magdalena Contreras;39;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:57:43;Mujer;Maestr√≠;Iztacalco;35;S√;S√;S√;Todas las anteriores;Todas las anteriores;Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠si;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 8:58:02;Mujer;Universidad;Otro;45;S√;No;S√;En la familia;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores, Ningun;Costumbre familiar, Nivel socio econ√≥mic;S√;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:00:05;Mujer;Universidad;Azcapotzalco;43;S√;S√;No;En vivo nunca ;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:01:08;Mujer;Maestr√≠;Azcapotzalco;39;S√;S√;S√;En la calle;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:05:08;Mujer;Universidad;Otro;25;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:06:25;Mujer;Preparatoria;Otro;48;S√;S√;S√;Todas las anteriores;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:07:13;Mujer;Universidad;Otro;30;S√;S√;S√;En el trabajo;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:14:17;Mujer;Maestr√≠;Otro;38;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:15:22;Mujer;Universidad;Tlalpan;51;S√;S√;S√;En el trabajo;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:16:09;Mujer;Maestr√≠;Gustavo A. Madero;37;S√;S√;S√;En la familia, En el trabajo, En la escuela;Todas las anteriores;Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:19:41;Mujer;Maestr√≠;Cuajimalpa de Morelos;52;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Agredir psicol√≥gicamente, Menospreciar, Acosar, Todas las anteriore;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:24:19;Mujer;Preparatoria;Tl√°hua;16;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Negligencia por parte de las autoridades;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:26:12;Mujer;Maestr√≠;¡lvaro ObregÛn;38;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:27:45;Mujer;Universidad;Benito Ju√°re;55;S√;S√;S√;En la familia, En el trabajo, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.), Todas las anteriore;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥mico, Falta de difusi√≥n, Todas las anterio;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:30:28;Mujer;Universidad;Iztapalapa;37;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:31:02;Mujer;Universidad;Cuauht√©mo;21;S√;S√;S√;En la familia;Todas las anteriores;Falta de educacion, Negligencia por parte de las autoridades;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:33:36;Mujer;Universidad;Gustavo A. Madero;27;S√;S√;S√;Una relaci√≥n amorosa;Todas las anteriores;Falta de educacion;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:38:51;Mujer;Preparatoria;Azcapotzalco;47;S√;S√;S√;En la familia;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexua;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:39:24;Mujer;Universidad;Miguel Hidalgo;38;S√;S√;S√;En la familia;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:42:16;Prefiero no decirlo;Preparatoria;Otro;40;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠sic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:47:31;Mujer;Universidad;Gustavo A. Madero;44;No;S√;S√;En el trabajo;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educati;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:49:25;Mujer;Universidad;Benito Ju√°re;30;S√;S√;S√;En el trabajo, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.), En relaci√≥n de pare;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:51:17;Mujer;Maestr√≠;Benito Ju√°re;48;S√;S√;S√;En la familia, En el trabajo, En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Falta de cultura;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 9:54:43;Mujer;Universidad;Otro;25;S√;S√;S√;En la familia, Circulo social;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:00:13;Mujer;Universidad;Otro;43;S√;S√;S√;En el trabajo;Todas las anteriores;Todas las anteriores;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:00:24;Mujer;Preparatoria;¡lvaro ObregÛn;19;S√;S√;S√;En la familia;Todas las anteriores;Falta de educacion, Costumbre familiar;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:01:09;Mujer;Universidad;Coyoac√°;36;S√;Tal vez;No;Ninguno;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:02:14;Mujer;Universidad;Cuauht√©mo;35;S√;S√;S√;En la familia, En el trabajo, En la escuela, Parque, mercado;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:06:34;Mujer;Universidad;Gustavo A. Madero;40;S√;S√;S√;En la familia, En el trabajo;Todas las anteriores, Ningunear e ignorar;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:07:24;Mujer;Universidad;Otro;49;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√≥;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:12:26;Mujer;Universidad;Cuauht√©mo;43;S√;No;S√;Amistades;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultur;No;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:15:52;Mujer;Universidad;Iztapalapa;23;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:16:19;Mujer;Preparatoria;Otro;42;S√;S√;S√;En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:17:31;Mujer;Maestr√≠;Otro;35;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:19:02;Mujer;Universidad;Gustavo A. Madero;21;S√;S√;Tal vez;En la familia, En la escuela;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:26:02;Mujer;Preparatoria;Tl√°hua;19;S√;S√;Tal vez;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:26:28;Mujer;Preparatoria;Otro;44;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Costumbre familiar, Nivel socio econ√≥mic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:30:39;Mujer;Maestr√≠;Miguel Hidalgo;47;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:31:30;Mujer;Preparatoria;Coyoac√°;19;S√;S√;S√;En la familia, En el trabajo, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.), Todas las anteriore;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:33:32;Mujer;Universidad;Xochimilco;33;S√;S√;S√;En la calle;Golpear, empujar;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:34:24;Mujer;Universidad;Tl√°hua;42;S√;S√;S√;En la familia;Todas las anteriores;Falta de educacion;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:35:18;Mujer;Preparatoria;Gustavo A. Madero;47;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:35:25;Mujer;Universidad;Otro;37;S√;S√;S√;En la familia, En el trabajo, En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:35:40;Mujer;Universidad;Otro;40;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠si;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:36:09;Mujer;Universidad;Azcapotzalco;42;S√;S√;No;Ninguno;Humillar;Apariencia f√≠sic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:37:04;Mujer;Maestr√≠;Venustiano Carranza;32;Tal vez;No;No;Ninguno;Todas las anteriores;Falta de educacion;No;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:38:56;Mujer;Universidad;Otro;51;S√;S√;S√;En la familia, En el trabajo, En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:39:18;Mujer;Universidad;Coyoac√°;25;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:39:40;Mujer;Universidad;Coyoac√°;40;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:42:27;Mujer;Universidad;Otro;31;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:44:21;Mujer;Universidad;¡lvaro ObregÛn;28;S√;S√;S√;En la familia, En el trabajo, En la escuela;Todas las anteriores;Costumbre familiar, Falta de cultura;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:45:03;Mujer;Preparatoria;Iztapalapa;19;S√;S√;S√;En la familia;Todas las anteriores;Falta de educacion, Costumbre familiar, Nivel socio econ√≥mic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:45:52;Mujer;Universidad;Iztapalapa;21;S√;S√;S√;En la familia, En el trabajo;Todas las anteriores;Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:47:32;Mujer;Universidad;Otro;42;S√;S√;No;Ninguno;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:47:32;Mujer;Universidad;Otro;32;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:51:53;Mujer;Universidad;Venustiano Carranza;32;S√;No;No;Ninguno;Ninguna;Ninguna;No;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:52:11;Mujer;Maestr√≠;Coyoac√°;43;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:52:58;Mujer;Universidad;Tlalpan;44;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:53:09;Mujer;Universidad;Otro;28;S√;S√;S√;En la familia, En alguna instituci√≥n (gobierno, salud, etc.), Bares, en la call;Todas las anteriores;Falta de educacion, Costumbre familiar;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:54:56;Mujer;Preparatoria;Azcapotzalco;21;S√;S√;S√;En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Falta de difusi√≥;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:55:01;Mujer;Universidad;Gustavo A. Madero;28;S√;S√;No;Ninguno;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:55:12;Mujer;Universidad;Gustavo A. Madero;33;S√;S√;S√;Con una amiga cercana ;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:55:27;Mujer;Universidad;Gustavo A. Madero;23;S√;S√;S√;Calle y escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 10:59:07;Mujer;Universidad;Gustavo A. Madero;29;S√;S√;S√;En el trabajo, En la escuela;Todas las anteriores, Discriminaci√≥n labora;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel socio econ√≥mi;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:00:11;Mujer;Doctorado;Benito Ju√°re;36;S√;S√;S√;Todas las anteriores, En espacios p√∫blico;Todas las anteriores, Ignorar;Todas las anteriores, Tradicionalismos;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:00:48;Mujer;Universidad;Venustiano Carranza;23;S√;S√;Tal vez;En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Humilla;Falta de educacion, Costumbre familiar;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:01:27;Mujer;Universidad;Iztapalapa;46;S√;S√;S√;Todas las anteriores;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Todas las anteriores, Ninguna;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:03:17;Mujer;Universidad;Otro;19;S√;S√;S√;En el trabajo, En la escuela;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:04:20;Mujer;Universidad;Gustavo A. Madero;21;S√;S√;S√;En el trabajo, En la escuela;Abuso verbal, Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:13:41;Mujer;Preparatoria;Tlalpan;29;S√;S√;S√;Todas las anteriores;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:14:38;Mujer;Universidad;Tlalpan;37;S√;S√;S√;En el trabajo;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:23:01;Mujer;Preparatoria;Tl√°hua;22;S√;S√;S√;En la familia;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:24:24;Mujer;Maestr√≠;Otro;63;S√;S√;S√;En la familia, En el trabajo;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:25:19;Mujer;Universidad;Otro;39;S√;S√;S√;En la familia, En el trabajo;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:27:24;Mujer;Universidad;Otro;30;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:30:14;Mujer;Preparatoria;Otro;52;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Costumbre familiar, Nivel educativo;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:35:06;Mujer;Preparatoria;Venustiano Carranza;26;S√;S√;S√;En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 11:39:15;Mujer;Universidad;Otro;39;S√;S√;S√;En la familia, En el trabajo, En la escuela;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:06:01;Hombre;Universidad;Benito Ju√°re;55;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥m;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:06:28;Mujer;Universidad;Otro;28;S√;S√;Tal vez;En la familia, En el trabajo;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥mi;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:13:09;Hombre;Universidad;Venustiano Carranza;40;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Nivel educativo, Nivel socio econ√≥mic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:17:54;Mujer;Universidad;Otro;42;S√;S√;S√;En el trabajo;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:18:59;Mujer;Universidad;Otro;46;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativ;S√;Apoyarte;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:23:04;Mujer;Maestr√≠;Otro;72;S√;S√;S√;Todas las anteriores, En la calle;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
4/3/2021 12:32:59;Mujer;Maestr√≠;Venustiano Carranza;32;S√;S√;S√;Vecinos;Todas las anteriores;Todas las anteriores;S√;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
